RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
19-Jan-2019,Watermetrics,CRC130225,CRC130225-1,K37/3285-M1,8 day Volume,13824.0 m3,31216.2 m3,125.80%,13/01/2019 0:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,DataCol,CRC120578,CRC120578-1,I40/0637-M1,Take Rate,6.0 l/s,94.0 l/s,1467.10%,15/01/2019 12:00,15/01/2019 8:30,18/01/2019 0:00
19-Jan-2019,,CRC091571,CRC091571-1,J37/0306-M1,Take Rate,75.0 l/s,75.9 l/s,1.20%,14/01/2019 2:00,13/01/2019 5:30,18/01/2019 6:30
19-Jan-2019,,CRC091571,CRC091571-1,J37/0306-M1,1 day Volume,6480.0 m3,6536.7 m3,0.90%,16/01/2019 0:00,15/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC082913.2,CRC082913.2-1,L35/0992-M1 + L35/1074-M1,7 day Volume,7330.0 m3,18273.2 m3,149.30%,12/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC082474,CRC082474-1,K35/0055-M1,Take Rate,235.0 l/s,271.0 l/s,15.30%,11/01/2019 21:45,11/01/2019 9:00,17/01/2019 23:15
19-Jan-2019,DataCol,CRC062366,CRC062366-1,I40/0637-M1,Take Rate,62.0 l/s,94.0 l/s,51.70%,15/01/2019 12:00,15/01/2019 10:00,18/01/2019 0:00
19-Jan-2019,Loncel,CRC030924.3,CRC030924.3-1,L36/0913-M1 + L36/2375-M1,7 day Volume,8986.0 m3,40646.0 m3,352.30%,12/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Aqualinc,CRC001779.8,CRC001779.8-1,K37/0557-M1 + K37/0558-M1 + K37/0559-M1 + K37/2352-M1 + K37/3307-M1,Take Rate,195.0 l/s,259.2 l/s,32.90%,16/01/2019 6:13,11/01/2019 0:00,18/01/2019 5:07
19-Jan-2019,Boraman,CRC001251.2,CRC001251.2-1,L36/0217-M1,10 day Volume,6912.0 m3,7028.7 m3,1.70%,11/01/2019 0:00,10/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC000361.1,CRC000361.1-1,K37/0981-M1 + K37/1947-M1,Take Rate,75.0 l/s,75.3 l/s,0.40%,15/01/2019 17:00,15/01/2019 17:00,15/01/2019 17:00
19-Jan-2019,Loncel,CRC990875.1,CRC990875.1-1,L37/0788-M1,Take Rate,75.0 l/s,77.2 l/s,3.00%,17/01/2019 15:15,17/01/2019 10:00,17/01/2019 23:15
19-Jan-2019,DataCol,CRC990756,CRC990756-1,M35/4146-M1,Take Rate,50.0 l/s,54.9 l/s,9.70%,12/01/2019 15:15,11/01/2019 0:00,17/01/2019 22:15
19-Jan-2019,DataCol,CRC990756,CRC990756-1,M35/4146-M1,1 day Volume,4320.0 m3,4561.0 m3,5.60%,14/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC990720.2,CRC990720.2-1,M36/4574-M1,Take Rate,10.0 l/s,11.1 l/s,11.40%,13/01/2019 20:45,11/01/2019 21:45,13/01/2019 23:00
19-Jan-2019,Watermetrics,CRC990565.3,CRC990565.3-1,M35/11234-M1,Take Rate,20.0 l/s,35.3 l/s,76.40%,12/01/2019 11:00,8/01/2019 12:45,17/01/2019 20:30
19-Jan-2019,WaterCheck,CRC980139.1,CRC980139.1-1,L36/0243-M1,Take Rate,7.6 l/s,53.2 l/s,600.50%,11/01/2019 22:00,8/01/2019 6:30,14/01/2019 14:45
19-Jan-2019,WaterCheck,CRC980139.1,CRC980139.1-1,L36/0243-M1,14 day Volume,4596.0 m3,25261.8 m3,449.60%,15/01/2019 0:00,10/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,DataCol,CRC970934,CRC970934-1,K38/0663-M1,Take Rate,30.0 l/s,156.4 l/s,421.30%,11/01/2019 17:15,7/01/2019 14:45,12/01/2019 10:45
19-Jan-2019,DataCol,CRC970934,CRC970934-1,K38/0663-M1,14 day Volume,30240.0 m3,32758.0 m3,8.30%,13/01/2019 0:00,13/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC970679.1,CRC970679.1-1,M36/1294-M1 + M36/4513-M1 + M36/5157-M1,Take Rate,121.0 l/s,145.7 l/s,20.40%,11/01/2019 16:45,11/01/2019 0:00,12/01/2019 14:15
19-Jan-2019,WaterCheck,CRC961569.2,CRC961569.2-1,N32/0438-M1,Take Rate,76.0 l/s,98.6 l/s,29.80%,5/01/2019 13:30,5/01/2019 12:45,6/01/2019 11:15
19-Jan-2019,ECS,CRC951618,CRC951618-1,K38/0068-M1,1 day Volume,3240.0 m3,3301.0 m3,1.90%,13/01/2019 0:00,13/01/2019 0:00,13/01/2019 0:00
19-Jan-2019,,CRC185710,CRC185710-1,BW22/0023-M1 + BW22/0069-M1 + BW22/0087-M1 + L35/0794-M1 + L35/0844-M1,Water Year Volume,218048.0 m3,235747.9 m3,8.10%,17/01/2019 23:00,15/01/2019 14:15,17/01/2019 23:00
19-Jan-2019,ECS,CRC183521,CRC183521-2,J40/0163-M1,1 day Volume,50.0 m3,180.0 m3,260.00%,17/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC183037,CRC183037-1,M36/20551-M1 + M36/7762-M1,Take Rate,160.0 l/s,244.7 l/s,53.00%,11/01/2019 22:15,11/01/2019 22:15,12/01/2019 0:00
19-Jan-2019,Boraman,CRC182234,CRC182234-1,I40/0004-M1,Take Rate,26.0 l/s,62.1 l/s,138.80%,16/01/2019 2:15,11/01/2019 0:00,18/01/2019 1:15
19-Jan-2019,Boraman,CRC182234,CRC182234-1,I40/0004-M1,1 day Volume,2247.0 m3,4562.0 m3,103.00%,17/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC182146,CRC182146-1,BX23/0253-M1 + BX23/0755-M1,Take Rate,66.0 l/s,23260.8 l/s,35143.70%,3/01/2019 20:15,23/10/2018 12:00,17/01/2019 13:15
19-Jan-2019,WaterCheck,CRC182146,CRC182146-1,BX23/0253-M1 + BX23/0755-M1,150 day Volume,685714.0 m3,21484792.0 m3,3033.20%,17/01/2019 0:00,25/10/2018 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC182146,CRC182146-1,BX23/0253-M1 + BX23/0755-M1,Water Year Volume,685728.0 m3,22245608.0 m3,3144.10%,17/01/2019 11:30,24/10/2018 20:15,17/01/2019 23:15
19-Jan-2019,,CRC181211,CRC181211-1,BX21/0172-M1 + K36/0687-M1 + L36/1791-M1,Take Rate,230.0 l/s,234.7 l/s,2.10%,13/01/2019 13:15,11/01/2019 0:00,16/01/2019 21:00
19-Jan-2019,Boraman,CRC180771,CRC180771-2,L36/1071-M1,Take Rate,85.4 l/s,87.4 l/s,2.30%,16/01/2019 13:45,16/01/2019 13:00,17/01/2019 9:15
19-Jan-2019,Boraman,CRC180551,CRC180551-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,Take Rate,249.3 l/s,550.6 l/s,120.80%,12/01/2019 14:15,11/01/2019 0:00,14/01/2019 9:45
19-Jan-2019,Boraman,CRC180551,CRC180551-1,J40/1103-M1 + J40/1103-M2 + J40/1103-M3 + J40/1103-M4,1 day Volume,21540.0 m3,45904.0 m3,113.10%,13/01/2019 0:00,12/01/2019 0:00,14/01/2019 0:00
19-Jan-2019,,CRC175458,CRC175458-1,K37/2182-M1 + K37/2572-M1,Take Rate,40.0 l/s,73.3 l/s,83.30%,13/01/2019 11:30,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Harvest,CRC173874,CRC173874-1,M36/1968-M1 + M36/5688-M1,Take Rate,22.0 l/s,27.8 l/s,26.30%,11/01/2019 8:50,11/01/2019 8:30,11/01/2019 10:40
19-Jan-2019,Boraman,CRC172620,CRC172620-1,I40/0004-M1,Take Rate,26.0 l/s,62.1 l/s,138.80%,16/01/2019 2:15,11/01/2019 0:00,18/01/2019 1:15
19-Jan-2019,Boraman,CRC172620,CRC172620-1,I40/0004-M1,1 day Volume,2247.0 m3,4562.0 m3,103.00%,17/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC172125,CRC172125-2,N33/0379-M1 + N33/0382-M1,Take Rate,62.3 l/s,64.7 l/s,3.90%,17/01/2019 8:00,17/01/2019 8:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC169958,CRC169958-1,K37/1391-M1,Take Rate,62.5 l/s,212.2 l/s,239.60%,12/01/2019 2:00,11/01/2019 18:30,12/01/2019 11:30
19-Jan-2019,Boraman,CRC165657,CRC165657-1,J38/0360-M1,Take Rate - Low Flow Ban,0 l/s,17.0 l/s,-,14/01/2019 20:45,11/01/2019 0:00,16/01/2019 12:30
19-Jan-2019,,CRC164689,CRC164689-3,BY21/0082-M1 + BY21/0168-M1 + BY21/0257-M1 + K37/2882-M1,Take Rate,160.0 l/s,204.4 l/s,27.80%,17/01/2019 11:30,15/01/2019 10:00,17/01/2019 12:00
19-Jan-2019,WaterCheck,CRC164337,CRC164337-1,M36/1344-M1 + M36/20408-M1 + M36/20409-M1 + M36/20411-M1 + M36/3988-M1,Water Year Volume,1107975.0 m3,4314578.4 m3,289.40%,17/01/2019 23:30,11/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,Boraman,CRC163644,CRC163644-1,J37/0252-M1,Take Rate,17.8 l/s,21.5 l/s,20.90%,17/01/2019 1:15,11/01/2019 14:00,17/01/2019 9:15
19-Jan-2019,WaterCheck,CRC162764,CRC162764-1,BV25/0014-M1 + BV25/0015-M1,Take Rate,30.6 l/s,37.2 l/s,21.50%,17/01/2019 11:15,17/01/2019 10:15,17/01/2019 12:00
19-Jan-2019,Boraman,CRC160685,CRC160685-1,J37/0255-M1,Take Rate - Low Flow Ban,0 l/s,30.6 l/s,-,11/01/2019 1:45,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,Loncel,CRC157946,CRC157946-1,I40/0013-M1,Take Rate,39.5 l/s,102.8 l/s,160.20%,13/01/2019 5:45,11/01/2019 0:00,18/01/2019 14:00
19-Jan-2019,,CRC141996,CRC141996-2,L37/0452-M1,Take Rate,9.6 l/s,13.1 l/s,36.00%,13/01/2019 12:30,13/01/2019 11:15,13/01/2019 13:45
19-Jan-2019,Loncel,CRC132855,CRC132855-1,L37/1017-M1,Take Rate,40.0 l/s,40.5 l/s,1.20%,14/01/2019 23:28,11/01/2019 7:59,15/01/2019 2:13
19-Jan-2019,Watermetrics,CRC131117,CRC131117-1,L36/0896-M1,Take Rate,30.0 l/s,51.1 l/s,70.40%,16/01/2019 7:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC131117,CRC131117-1,L36/0896-M1,1 day Volume,2592.0 m3,4009.0 m3,54.70%,18/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Harvest,CRC122060.1,CRC122060.1-1,M36/8110-M1,Take Rate,42.0 l/s,43.3 l/s,3.20%,15/01/2019 13:10,13/01/2019 11:50,15/01/2019 15:40
19-Jan-2019,WaterCheck,CRC091077,CRC091077-1,N32/0246-M1,Take Rate,30.0 l/s,34.9 l/s,16.20%,12/01/2019 15:15,12/01/2019 14:00,13/01/2019 16:45
19-Jan-2019,WaterCheck,CRC091077,CRC091077-2,N32/0246-M1,Take Rate,30.0 l/s,34.9 l/s,16.20%,12/01/2019 15:15,12/01/2019 14:00,13/01/2019 16:45
19-Jan-2019,Boraman,CRC083751,CRC083751-1,K37/0023-M1 + K37/0023-M2,Take Rate,5.0 l/s,30.0 l/s,500.00%,13/01/2019 15:30,11/01/2019 0:00,17/01/2019 22:30
19-Jan-2019,Boraman,CRC083751,CRC083751-1,K37/0023-M1 + K37/0023-M2,1 day Volume,432.0 m3,2520.0 m3,483.30%,13/01/2019 0:00,12/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,Aqualinc,CRC060738.1,CRC060738.1-1,K37/2486-M1,Take Rate,21.0 l/s,28.8 l/s,36.90%,11/01/2019 0:00,11/01/2019 0:00,18/01/2019 1:30
19-Jan-2019,Aqualinc,CRC060738.1,CRC060738.1-1,K37/2486-M1,1 day Volume,1250.0 m3,1777.0 m3,42.20%,12/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC042798,CRC042798-1,L35/0832-M1,Take Rate,50.0 l/s,80.0 l/s,60.00%,15/01/2019 10:00,11/01/2019 6:30,16/01/2019 21:30
19-Jan-2019,WaterCheck,CRC042798,CRC042798-1,L35/0832-M1,1 day Volume,4230.0 m3,5918.0 m3,39.90%,15/01/2019 0:00,13/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,Loncel,CRC041115,CRC041115-1,L37/1125-M1,Take Rate,75.0 l/s,89.6 l/s,19.40%,11/01/2019 0:00,11/01/2019 0:00,16/01/2019 3:00
19-Jan-2019,WaterCheck,CRC030654,CRC030654-1,N32/0047-M1,9 day Volume,18532.0 m3,18800.0 m3,1.40%,15/01/2019 0:00,14/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,DataCol,CRC021829.2,CRC021829.2-1,K37/1491-M1,Take Rate,85.0 l/s,85.4 l/s,0.50%,7/01/2019 5:30,7/01/2019 5:15,7/01/2019 7:15
19-Jan-2019,DataCol,CRC021829.2,CRC021829.2-2,K37/3141-M1,7 day Volume,750.0 m3,1164.5 m3,55.30%,9/01/2019 0:00,29/12/2018 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC011099.1,CRC011099.1-1,N32/0252-M1 + N32/0254-M1,Take Rate,92.0 l/s,98.2 l/s,6.70%,11/01/2019 4:45,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC000228,CRC000228-1,K37/0080-M1,Take Rate,25.0 l/s,26.0 l/s,3.90%,11/01/2019 15:00,11/01/2019 14:45,11/01/2019 16:00
