RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
26-Jan-2019,Boraman,CRC144254,CRC144254-1,M35/11224-M1 + M35/11224-M2,Take Rate,140.0 l/s,1244.7 l/s,789.10%,23-Jan-2019 21:15:00,18-Jan-2019 00:00:00,25-Jan-2019 03:00:00
26-Jan-2019,Boraman,CRC144254,CRC144254-1,M35/11224-M1 + M35/11224-M2,Water Year Volume,2811411.0 m3,4830650.8 m3,71.80%,25-Jan-2019 03:00:00,18-Jan-2019 00:00:00,25-Jan-2019 03:00:00
26-Jan-2019,Watermetrics,CRC143253,CRC143253-1,M35/6303-M1,Take Rate,30.0 l/s,31.1 l/s,3.70%,24-Jan-2019 10:45:00,22-Jan-2019 12:15:00,24-Jan-2019 11:30:00
26-Jan-2019,Boraman,CRC143121,CRC143121-1,L36/0869-M1,1 day Volume,105.0 m3,253.0 m3,141.00%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC142285,CRC142285-1,M36/20123-M1,Take Rate,30.0 l/s,42.0 l/s,39.90%,24-Jan-2019 11:45:00,18-Jan-2019 08:45:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC142285,CRC142285-2,M36/7661-M1,Take Rate,23.0 l/s,26.3 l/s,14.10%,24-Jan-2019 11:30:00,22-Jan-2019 17:45:00,24-Jan-2019 23:15:00
26-Jan-2019,Boraman,CRC140608,CRC140608-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,51.0 l/s,185.3 l/s,263.20%,23-Jan-2019 03:30:00,18-Jan-2019 00:00:00,24-Jan-2019 23:15:00
26-Jan-2019,ECS,CRC133650,CRC133650-1,J39/0176-M1,Take Rate,11.4 l/s,56.9 l/s,399.50%,22-Jan-2019 09:45:00,18-Jan-2019 09:15:00,25-Jan-2019 11:00:00
26-Jan-2019,ECS,CRC133650,CRC133650-1,J39/0176-M1,1 day Volume,985.0 m3,1283.0 m3,30.30%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,DataDownLoader,CRC110275,CRC110275-1,K37/1645-M1 + K37/3151-M1,Take Rate,97.1 l/s,198.4 l/s,104.30%,20-Jan-2019 00:30:00,18-Jan-2019 03:45:00,22-Jan-2019 13:45:00
26-Jan-2019,Boraman,CRC091757,CRC091757-1,J38/0811-M1 + J38/0874-M1,Take Rate - Low Flow Ban,0 l/s,206.4 l/s,-,24-Jan-2019 04:00:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Harvest,CRC080955,CRC080955-1,J38/0771-M1 + J38/0804-M1 + J38/0804-M2,Take Rate - Low Flow Ban,0 l/s,0.3 l/s,-,24-Jan-2019 09:10:00,24-Jan-2019 09:10:00,24-Jan-2019 11:00:00
26-Jan-2019,Loncel,CRC070208,CRC070208-1,L36/2062-M1,Water Year Volume,559932.0 m3,10000002.0 m3,1685.90%,15-Jan-2019 00:00:00,15-Jan-2019 00:00:00,25-Jan-2019 14:00:00
26-Jan-2019,Boraman,CRC041784.5,CRC041784.5-1,L36/1837-M1,Take Rate - Low Flow Ban,0 l/s,99.3 l/s,-,19-Jan-2019 08:45:00,19-Jan-2019 08:00:00,20-Jan-2019 22:45:00
26-Jan-2019,,CRC041106.1,CRC041106.1-1,O32/0075-M1,Take Rate,38.0 l/s,54.3 l/s,42.90%,19-Jan-2019 17:15:00,18-Jan-2019 10:00:00,23-Jan-2019 20:45:00
26-Jan-2019,Boraman,CRC021573B.4,CRC021573B.4-1,K38/0795-M1,Take Rate - Low Flow Ban,0 l/s,50.7 l/s,-,24-Jan-2019 12:00:00,18-Jan-2019 07:45:00,25-Jan-2019 02:00:00
26-Jan-2019,Loncel,CRC021032,CRC021032-1,H39/0059-M1,Take Rate,40.0 l/s,46.8 l/s,17.10%,18-Jan-2019 18:42:38,18-Jan-2019 15:42:14,24-Jan-2019 15:59:49
26-Jan-2019,Boraman,CRC020894.5,CRC020894.5-1,K38/0361-M1 + K38/2299-M1,Take Rate,38.0 l/s,73.6 l/s,93.70%,18-Jan-2019 10:00:00,18-Jan-2019 00:00:00,25-Jan-2019 02:30:00
26-Jan-2019,,CRC020403.1,CRC020403.1-2,L37/1556-M1,Take Rate,28.7 l/s,18269.6 l/s,63557.10%,18-Jan-2019 20:30:00,18-Jan-2019 13:45:00,24-Jan-2019 16:30:00
26-Jan-2019,,CRC020403.1,CRC020403.1-2,L37/1556-M1,8 day Volume,50693.0 m3,1666363.0 m3,3187.20%,19-Jan-2019 00:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC020262,CRC020262-1,M36/5876-M1,Take Rate,37.5 l/s,37.5 l/s,0.00%,12-Jan-2019 19:30:00,12-Jan-2019 19:30:00,12-Jan-2019 19:30:00
26-Jan-2019,Loncel,CRC012648.1,CRC012648.1-1,I40/0051-M1 + I40/0696-M1,Take Rate,90.0 l/s,105.6 l/s,17.30%,22-Jan-2019 06:00:00,18-Jan-2019 00:00:00,24-Jan-2019 08:30:00
26-Jan-2019,Loncel,CRC012648.1,CRC012648.1-1,I40/0051-M1 + I40/0696-M1,1 day Volume,7776.0 m3,8744.0 m3,12.40%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,,CRC011933.1,CRC011933.1-1,M36/7987-M1,Take Rate,16.0 l/s,21.9 l/s,37.20%,11-Jan-2019 01:00:00,11-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,Boraman,CRC011548.1,CRC011548.1-1,J38/0856-M1,Take Rate,19.8 l/s,31.0 l/s,56.40%,24-Jan-2019 03:30:00,20-Jan-2019 06:30:00,24-Jan-2019 05:45:00
26-Jan-2019,Boraman,CRC011548.1,CRC011548.1-1,J38/0856-M1,Take Rate - Low Flow Ban,0 l/s,18.8 l/s,-,23-Jan-2019 07:30:00,20-Jan-2019 06:30:00,24-Jan-2019 05:45:00
26-Jan-2019,Boraman,CRC011548.1,CRC011548.1-1,J38/0856-M1,7 day Volume,4536.0 m3,9097.0 m3,100.60%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC010756.1,CRC010756.1-1,N34/0127-M1,1 day Volume,76.8 m3,83.5 m3,8.70%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC010754.3,CRC010754.3-1,N34/0127-M1,1 day Volume,76.8 m3,83.5 m3,8.70%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC010448.1,CRC010448.1-1,M36/6947-M1,Take Rate,45.5 l/s,54.7 l/s,20.30%,12-Jan-2019 17:00:00,12-Jan-2019 16:30:00,23-Jan-2019 17:45:00
26-Jan-2019,WaterCheck,CRC001735.1,CRC001735.1-1,M35/6733-M1,1 day Volume,238.0 m3,311.6 m3,30.90%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC992289,CRC992289-1,M36/5845-M1,15 day Volume,9914.0 m3,10625.0 m3,7.20%,12-Jan-2019 00:00:00,11-Jan-2019 00:00:00,14-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC991274.2,CRC991274.2-1,J38/0757-M1 + J38/0757-M2 + J38/0757-M3,Take Rate,45.0 l/s,55.1 l/s,22.50%,22-Jan-2019 15:15:00,08-Jan-2019 14:45:00,25-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC991274.2,CRC991274.2-1,J38/0757-M1 + J38/0757-M2 + J38/0757-M3,20 day Volume,36286.0 m3,57230.0 m3,57.70%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC991262.3,CRC991262.3-2,K35/0033-M1,Take Rate,46.0 l/s,46.3 l/s,0.50%,20-Jan-2019 20:15:00,20-Jan-2019 20:15:00,20-Jan-2019 20:30:00
26-Jan-2019,WaterCheck,CRC981363.2,CRC981363.2-1,L35/0927-M1,Take Rate,34.0 l/s,34.9 l/s,2.50%,20-Jan-2019 03:15:00,19-Jan-2019 22:30:00,20-Jan-2019 08:00:00
26-Jan-2019,Boraman,CRC960044.2,CRC960044.2-1,H39/0078-M1,Take Rate,40.0 l/s,41.3 l/s,3.10%,21-Jan-2019 10:30:00,20-Jan-2019 18:45:00,24-Jan-2019 22:15:00
26-Jan-2019,Watermetrics,CRC952696.2,CRC952696.2-1,K37/3266-M1,Take Rate,38.0 l/s,38.5 l/s,1.20%,24-Jan-2019 17:15:00,24-Jan-2019 16:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC952598.1,CRC952598.1-1,K38/0759-M1,Take Rate,30.0 l/s,32.4 l/s,7.90%,22-Jan-2019 03:15:00,21-Jan-2019 22:00:00,22-Jan-2019 04:30:00
26-Jan-2019,Aqualinc,CRC951622,CRC951622-1,K37/2762-M1,1 day Volume,1070.0 m3,1333.4 m3,24.60%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC951600,CRC951600-1,K38/0174-M1,Take Rate,19.0 l/s,19.2 l/s,0.90%,22-Jan-2019 17:45:00,22-Jan-2019 11:45:00,23-Jan-2019 05:45:00
26-Jan-2019,WaterCheck,CRC186088,CRC186088-1,L35/0794-M1 + L35/0844-M1,Take Rate,51.6 l/s,56.8 l/s,10.10%,16-Jan-2019 07:15:00,04-Oct-2018 09:45:00,23-Jan-2019 16:00:00
26-Jan-2019,WaterCheck,CRC186088,CRC186088-2,BW22/0023-M1 + BW22/0069-M1 + BW22/0087-M1 + L35/0864-M1,Take Rate,98.4 l/s,1060.1 l/s,977.30%,24-Oct-2018 09:00:00,24-Oct-2018 08:44:55,24-Oct-2018 10:30:00
26-Jan-2019,,CRC181738,CRC181738-1,L37/0144-M1,Take Rate,52.3 l/s,62.1 l/s,18.70%,29-Dec-2018 17:00:00,19-Oct-2018 13:00:00,23-Jan-2019 20:30:00
26-Jan-2019,Boraman,CRC180869,CRC180869-1,N32/0372-M1 + N32/0372-M2 + N32/0372-M3 + N32/0372-M4 + N32/0373-M1,Take Rate,300.0 l/s,337.5 l/s,12.50%,18-Jan-2019 07:15:00,18-Jan-2019 00:00:00,23-Jan-2019 07:45:00
26-Jan-2019,Aqualinc,CRC174164,CRC174164-1,BY20/0013-M1,1 day Volume,75.0 m3,146.6 m3,95.50%,21-Jan-2019 00:00:00,12-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC174164,CRC174164-3,K37/2194-M1,Take Rate,60.0 l/s,63.8 l/s,6.30%,17-Jan-2019 15:45:00,17-Jan-2019 14:15:00,19-Jan-2019 16:00:00
26-Jan-2019,WaterCheck,CRC173906,CRC173906-1,M36/20551-M1 + M36/7762-M1,Water Year Volume,201949.0 m3,462084.0 m3,128.80%,24-Jan-2019 23:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,,CRC172949,CRC172949-2,K37/1620-M1,Take Rate,30.0 l/s,150.0 l/s,400.20%,01-Oct-2018 13:30:00,01-Oct-2018 12:30:00,24-Nov-2018 02:30:00
26-Jan-2019,,CRC172949,CRC172949-2,K37/1620-M1,1 day Volume,2592.0 m3,4238.2 m3,63.50%,08-Oct-2018 00:00:00,06-Oct-2018 00:00:00,18-Nov-2018 00:00:00
26-Jan-2019,Loncel,CRC172580,CRC172580-1,I39/0022-M1,Take Rate,61.0 l/s,68.2 l/s,11.80%,21-Jan-2019 17:00:00,21-Jan-2019 16:45:00,21-Jan-2019 18:45:00
26-Jan-2019,WaterCheck,CRC171838,CRC171838-1,M36/1902-M1,Take Rate,7.5 l/s,13.1 l/s,74.10%,23-Jan-2019 20:00:00,22-Jan-2019 14:30:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC165881,CRC165881-2,M36/0726-M1 + M36/7207-M1 + M36/7445-M1,Take Rate - Low Flow Ban,0 l/s,105.0 l/s,-,18-Jan-2019 16:00:00,18-Jan-2019 00:00:00,24-Jan-2019 23:15:00
26-Jan-2019,Boraman,CRC165595,CRC165595-1,N33/0369-M1 + N33/0447-M1 + N33/0449-M1,Take Rate,85.2 l/s,118.9 l/s,39.50%,20-Jan-2019 14:00:00,18-Jan-2019 00:00:00,24-Jan-2019 18:45:00
26-Jan-2019,Boraman,CRC162609,CRC162609-1,M36/4108-M1,1 day Volume,864.0 m3,1037.0 m3,20.00%,21-Jan-2019 00:00:00,20-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,,CRC161718,CRC161718-1,M36/8153-M1 + M36/8154-M1,Take Rate,7.2 l/s,22.5 l/s,212.50%,13-Jan-2019 07:45:00,10-Jan-2019 02:00:00,14-Jan-2019 15:15:00
26-Jan-2019,WaterCheck,CRC160728,CRC160728-1,M35/11302-M1,Take Rate,14.0 l/s,14.2 l/s,1.70%,19-Jan-2019 23:30:00,18-Jan-2019 12:30:00,20-Jan-2019 00:15:00
26-Jan-2019,Watermetrics,CRC152681,CRC152681-2,K37/2578-M1,Take Rate,38.0 l/s,46.8 l/s,23.20%,23-Jan-2019 09:45:00,10-Jan-2019 02:15:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC146664,CRC146664-1,M36/4896-M1,Take Rate,9.0 l/s,9.3 l/s,3.40%,13-Jan-2019 07:45:00,13-Jan-2019 07:30:00,13-Jan-2019 15:00:00
26-Jan-2019,DataCol,CRC144574,CRC144574-1,BW23/0112-M1,Take Rate,8.4 l/s,18.3 l/s,118.30%,21-Jan-2019 15:45:00,21-Jan-2019 11:15:00,22-Jan-2019 12:30:00
26-Jan-2019,WaterCheck,CRC141351,CRC141351-1,N32/0420-M1,Take Rate,60.0 l/s,60.4 l/s,0.70%,20-Jan-2019 11:15:00,20-Jan-2019 11:15:00,20-Jan-2019 23:30:00
26-Jan-2019,ECS,CRC140240,CRC140240-1,K38/0417-M1 + K38/0467-M1 + K38/1323-M1,Take Rate,91.5 l/s,2514.2 l/s,2647.70%,21-Jan-2019 16:00:00,21-Jan-2019 14:25:30,22-Jan-2019 10:00:00
26-Jan-2019,Watermetrics,CRC137468,CRC137468-1,L36/1674-M1,Take Rate,45.0 l/s,47.4 l/s,5.20%,21-Jan-2019 08:45:00,20-Jan-2019 21:30:00,21-Jan-2019 09:00:00
26-Jan-2019,WaterCheck,CRC137424,CRC137424-1,M36/0042-M1,Take Rate,18.0 l/s,18.3 l/s,1.50%,21-Jan-2019 08:00:00,21-Jan-2019 08:00:00,23-Jan-2019 00:45:00
26-Jan-2019,,CRC136764,CRC136764-1,L36/0515-M1 + L36/2137-M1,Take Rate,45.0 l/s,65.8 l/s,46.30%,15-Jan-2019 12:30:00,15-Jan-2019 12:00:00,21-Jan-2019 07:30:00
26-Jan-2019,,CRC133211,CRC133211-1,K38/0875-M1 + K38/1054-M1,Take Rate,120.9 l/s,133.5 l/s,10.40%,22-Jan-2019 12:45:00,21-Jan-2019 11:45:00,23-Jan-2019 17:30:00
26-Jan-2019,,CRC133211,CRC133211-2,K38/2398-M1,Take Rate,36.0 l/s,53.8 l/s,49.30%,24-Jan-2019 15:15:00,19-Jan-2019 10:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC120396,CRC120396-1,L37/0675-M1 + L37/0675-M2,Take Rate,10.0 l/s,45.4 l/s,354.10%,20-Jan-2019 07:00:00,18-Jan-2019 00:00:00,25-Jan-2019 01:30:00
26-Jan-2019,Boraman,CRC120396,CRC120396-1,L37/0675-M1 + L37/0675-M2,1 day Volume,80.0 m3,3539.4 m3,4324.20%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC120396,CRC120396-1,L37/0675-M1 + L37/0675-M2,Water Year Volume,24400.0 m3,152140.2 m3,523.50%,25-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,,CRC083717,CRC083717-1,K37/3098-M1,7 day Volume,525.0 m3,1212.0 m3,130.80%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC083717,CRC083717-1,K37/3098-M1,Water Year Volume,22800.0 m3,31606.8 m3,38.60%,24-Jan-2019 18:30:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC082804,CRC082804-1,J38/0276-M1,Take Rate - Low Flow Ban,0 l/s,15.0 l/s,-,21-Jan-2019 12:15:00,18-Jan-2019 07:15:00,25-Jan-2019 02:15:00
26-Jan-2019,Aqualinc,CRC052262,CRC052262-1,K37/0024-M1 + K37/0330-M1,Take Rate,93.0 l/s,96.0 l/s,3.20%,23-Jan-2019 13:44:00,22-Jan-2019 14:13:00,23-Jan-2019 15:32:00
26-Jan-2019,Boraman,CRC041954.1,CRC041954.1-1,J38/0757-M1 + J38/0757-M2 + J38/0757-M3,Take Rate,45.0 l/s,55.1 l/s,22.50%,22-Jan-2019 15:15:00,08-Jan-2019 14:45:00,25-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC041954.1,CRC041954.1-1,J38/0757-M1 + J38/0757-M2 + J38/0757-M3,20 day Volume,20857.0 m3,57230.0 m3,174.40%,25-Jan-2019 00:00:00,14-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC030249.1,CRC030249.1-1,L35/0716-M1,Take Rate,25.0 l/s,26.5 l/s,6.10%,24-Jan-2019 22:15:00,22-Jan-2019 06:30:00,25-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC030236.3,CRC030236.3-1,K38/0035-M1 + K38/1788-M1,Take Rate,90.0 l/s,120.7 l/s,34.10%,23-Jan-2019 02:30:00,18-Jan-2019 20:15:00,23-Jan-2019 19:15:00
26-Jan-2019,Watermetrics,CRC020461,CRC020461-1,L37/0976-M1,Take Rate,98.0 l/s,103.5 l/s,5.60%,13-Jan-2019 14:45:00,10-Jan-2019 02:15:00,22-Jan-2019 19:00:00
26-Jan-2019,Boraman,CRC011328.2,CRC011328.2-1,L36/1457-M1,Take Rate,70.0 l/s,70.4 l/s,0.60%,23-Jan-2019 15:45:00,22-Jan-2019 09:15:00,24-Jan-2019 03:45:00
26-Jan-2019,DataCol,CRC000602.2,CRC000602.2-1,K37/0230-M1 + K37/3118-M1,Take Rate,48.0 l/s,64.7 l/s,34.80%,18-Jan-2019 14:30:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC992796,CRC992796-1,M35/11042-M1,14 day Volume,9108.0 m3,9441.0 m3,3.70%,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC992792.3,CRC992792.3-1,J38/0811-M1 + J38/0874-M1,Take Rate,73.0 l/s,206.4 l/s,182.70%,24-Jan-2019 04:00:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Boraman,CRC992420.1,CRC992420.1-1,J38/0336-M1,Take Rate,13.2 l/s,18.3 l/s,38.90%,18-Jan-2019 14:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Boraman,CRC992420.1,CRC992420.1-1,J38/0336-M1,Take Rate - Low Flow Ban,0 l/s,13.2 l/s,-,22-Jan-2019 09:00:00,21-Jan-2019 09:15:00,24-Jan-2019 12:00:00
26-Jan-2019,Boraman,CRC991459B.2,CRC991459B.2-1,J37/0250-M1 + J37/0251-M1 + J37/0252-M1,Take Rate - Low Flow Ban,0 l/s,21.0 l/s,-,24-Jan-2019 11:30:00,20-Jan-2019 17:45:00,25-Jan-2019 00:45:00
26-Jan-2019,Loncel,CRC961468,CRC961468-1,L37/0381-M1,Take Rate,38.0 l/s,40.6 l/s,6.70%,24-Jan-2019 02:45:00,24-Jan-2019 02:00:00,24-Jan-2019 02:45:00
26-Jan-2019,WaterCheck,CRC960321.1,CRC960321.1-1,M36/5013-M1,Take Rate,42.0 l/s,42.4 l/s,0.90%,21-Jan-2019 13:15:00,21-Jan-2019 13:00:00,21-Jan-2019 13:30:00
26-Jan-2019,Boraman,CRC951971.2,CRC951971.2-1,K38/0373-M1 + K38/0489-M1 + K38/0714-M1,Take Rate,84.0 l/s,99.4 l/s,18.40%,18-Jan-2019 17:30:00,18-Jan-2019 00:00:00,25-Jan-2019 01:00:00
26-Jan-2019,Boraman,CRC951971.2,CRC951971.2-1,K38/0373-M1 + K38/0489-M1 + K38/0714-M1,7 day Volume,42336.0 m3,55992.0 m3,32.30%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC950464.2,CRC950464.2-1,I39/0023-M1,Take Rate,15.0 l/s,166.4 l/s,1009.30%,18-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC950464.2,CRC950464.2-1,I39/0023-M1,7 day Volume,9100.0 m3,52272.0 m3,474.40%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC940667,CRC940667-1,L37/0080-M1,Take Rate,45.0 l/s,52.5 l/s,16.80%,19-Jan-2019 06:00:00,19-Jan-2019 05:45:00,19-Jan-2019 06:00:00
26-Jan-2019,Watermetrics,CRC940667,CRC940667-1,L37/0080-M1,7 day Volume,26082.0 m3,110332.9 m3,323.00%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,22-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC940652.2,CRC940652.2-1,M35/6990-M1,Take Rate,10.0 l/s,10.4 l/s,4.20%,23-Jan-2019 08:45:00,19-Jan-2019 09:30:00,23-Jan-2019 17:45:00
26-Jan-2019,WaterCheck,CRC940587.1,CRC940587.1-1,M35/6977-M1,Take Rate,3.8 l/s,11.1 l/s,190.90%,22-Jan-2019 19:45:00,18-Jan-2019 06:00:00,24-Jan-2019 23:45:00
26-Jan-2019,Boraman,CRC186254,CRC186254-1,L36/1612-M1,Take Rate,89.2 l/s,96.8 l/s,8.50%,20-Jan-2019 14:15:00,18-Jan-2019 00:00:00,25-Jan-2019 01:15:00
26-Jan-2019,Loncel,CRC186221,CRC186221-2,L36/0637-M1,Take Rate,28.0 l/s,29.4 l/s,4.80%,20-Jan-2019 20:28:41,20-Jan-2019 15:44:23,21-Jan-2019 07:14:57
26-Jan-2019,Watermetrics,CRC186144,CRC186144-2,BY21/0223-M1,Take Rate,48.3 l/s,72.5 l/s,50.10%,23-Jan-2019 00:15:00,21-Jan-2019 12:15:00,23-Jan-2019 12:15:00
26-Jan-2019,Loncel,CRC185484,CRC185484-1,H39/0059-M1,Take Rate,40.0 l/s,46.8 l/s,17.10%,18-Jan-2019 18:42:38,18-Jan-2019 15:42:14,24-Jan-2019 15:59:49
26-Jan-2019,WaterCheck,CRC182481,CRC182481-1,M35/10153-M1 + M35/10154-M1 + M35/10618-M1,Take Rate,40.1 l/s,43.8 l/s,9.10%,23-Jan-2019 04:00:00,22-Jan-2019 18:15:00,24-Jan-2019 06:30:00
26-Jan-2019,Boraman,CRC180804,CRC180804-2,L36/1540-M1,Take Rate,12.3 l/s,17.4 l/s,41.10%,21-Jan-2019 15:00:00,16-Jan-2019 09:00:00,23-Jan-2019 10:45:00
26-Jan-2019,WaterCheck,CRC173918,CRC173918-1,M36/20551-M1,Take Rate,75.0 l/s,81.9 l/s,9.30%,19-Jan-2019 04:15:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC173918,CRC173918-1,M36/20551-M1,Water Year Volume,171006.0 m3,248789.0 m3,45.50%,24-Jan-2019 23:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC173918,CRC173918-2,M36/7762-M1,Water Year Volume,171006.0 m3,213295.0 m3,24.70%,24-Jan-2019 23:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC171828,CRC171828-1,N32/0281-M1 + N32/0282-M1,Take Rate,55.0 l/s,214.7 l/s,290.30%,23-Jan-2019 19:00:00,18-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,Harvest,CRC157951,CRC157951-1,N34/0134-M1 + N34/0142-M1,Take Rate,48.0 l/s,72.8 l/s,51.80%,17-Oct-2018 06:20:00,12-Sep-2018 20:50:00,15-Nov-2018 07:40:00
26-Jan-2019,Boraman,CRC153793,CRC153793-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,28.0 l/s,185.3 l/s,561.60%,23-Jan-2019 03:30:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,Boraman,CRC153551,CRC153551-1,J38/0323-M1,Take Rate,19.9 l/s,20.4 l/s,2.60%,19-Jan-2019 22:45:00,18-Jan-2019 00:00:00,25-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC153551,CRC153551-1,J38/0323-M1,Take Rate - Low Flow Ban,0 l/s,19.9 l/s,-,20-Jan-2019 15:00:00,18-Jan-2019 00:00:00,25-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC153100,CRC153100-1,K38/0069-M1,Take Rate,29.3 l/s,33.5 l/s,14.40%,24-Jan-2019 17:00:00,18-Jan-2019 19:00:00,25-Jan-2019 01:00:00
26-Jan-2019,Watermetrics,CRC153034,CRC153034-1,L36/1173-M1,Take Rate,22.0 l/s,25.6 l/s,16.20%,21-Jan-2019 06:45:00,21-Jan-2019 01:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC151819,CRC151819-2,K38/2379-M1,Take Rate,28.1 l/s,54.4 l/s,93.80%,23-Jan-2019 04:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:15:00
26-Jan-2019,Boraman,CRC150460,CRC150460-1,I37/0041-M1 + I37/0041-M2,Take Rate,72.0 l/s,448.7 l/s,523.10%,22-Jan-2019 07:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Boraman,CRC150460,CRC150460-1,I37/0041-M1 + I37/0041-M2,7 day Volume,39916.0 m3,161862.4 m3,305.50%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Harvest,CRC150097,CRC150097-1,L36/2020-M1,Take Rate,47.0 l/s,22407.1 l/s,47574.70%,24-Jan-2019 13:30:00,24-Jan-2019 13:30:00,24-Jan-2019 15:20:00
26-Jan-2019,Harvest,CRC150097,CRC150097-1,L36/2020-M1,1 day Volume,4060.0 m3,163102.3 m3,3917.30%,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC150020,CRC150020-1,J38/0793-M1 + J38/0793-M2,Take Rate,48.0 l/s,65.1 l/s,35.70%,22-Jan-2019 15:15:00,18-Jan-2019 00:00:00,25-Jan-2019 01:30:00
26-Jan-2019,Boraman,CRC150020,CRC150020-1,J38/0793-M1 + J38/0793-M2,7 day Volume,6274.0 m3,32819.0 m3,423.10%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
